"id","vignette","structure","p_C","p_A","cause","conf","attn_check","duration","age","sex"
"R_3Opk9QfjeENirlV","cards","con",0.2,0.2,0.404,0.554,"Yes.",6.81666666666667,34,"Female"
"R_3Opk9QfjeENirlV","casino","con",0.3,0.6,1,1,"Yes.",6.81666666666667,34,"Female"
"R_3Opk9QfjeENirlV","chores","dis",0.6,0.9,1,0.813,"Yes.",6.81666666666667,34,"Female"
"R_3Opk9QfjeENirlV","ducks","con",0.6,0.6,0.494,0.808,"Yes.",6.81666666666667,34,"Female"
"R_3Opk9QfjeENirlV","fruit","con",0.2,0.6,1,1,"Yes.",6.81666666666667,34,"Female"
"R_3Opk9QfjeENirlV","wheels","dis",0.1,0.2,0.924,0.993,"Yes.",6.81666666666667,34,"Female"
"R_3ff6JCNnOAe8ds6","cards","dis",1,0.7,0.41,0.897,"Yes.",4.8,42,"Female"
"R_3ff6JCNnOAe8ds6","casino","con",0.8,0.4,0.373,0.925,"Yes.",4.8,42,"Female"
"R_3ff6JCNnOAe8ds6","chores","dis",0.7,0.2,0.875,0.94,"Yes.",4.8,42,"Female"
"R_3ff6JCNnOAe8ds6","ducks","con",0.4,0.6,0.328,0.906,"Yes.",4.8,42,"Female"
"R_3ff6JCNnOAe8ds6","fruit","dis",1,0.2,0.454,0.858,"Yes.",4.8,42,"Female"
"R_3ff6JCNnOAe8ds6","wheels","con",0.8,0.2,0.432,0.91,"Yes.",4.8,42,"Female"
"R_3ewpgMiJ86VmtuJ","cards","dis",0.4,0.7,0.858,0.499,"Yes.",3.9,39,"Female"
"R_3ewpgMiJ86VmtuJ","casino","con",1,0.3,0.806,0.721,"Yes.",3.9,39,"Female"
"R_3ewpgMiJ86VmtuJ","chores","con",0.4,1,0.815,0.77,"Yes.",3.9,39,"Female"
"R_3ewpgMiJ86VmtuJ","ducks","dis",0.5,0.7,0.865,0.779,"Yes.",3.9,39,"Female"
"R_3ewpgMiJ86VmtuJ","fruit","con",0.4,0.9,0.88,0.727,"Yes.",3.9,39,"Female"
"R_3ewpgMiJ86VmtuJ","wheels","dis",0.6,0.3,0.827,0.52,"Yes.",3.9,39,"Female"
"R_2dAB6IHgkSBDZyT","cards","con",0.9,0.3,0.499,0.97,"Yes.",14.7333333333333,49,"Female"
"R_2dAB6IHgkSBDZyT","casino","dis",0.9,0.1,0.5,0.934,"Yes.",14.7333333333333,49,"Female"
"R_2dAB6IHgkSBDZyT","chores","con",0.9,0.1,0.493,0.944,"Yes.",14.7333333333333,49,"Female"
"R_2dAB6IHgkSBDZyT","ducks","con",0.3,0.5,0.492,0.934,"Yes.",14.7333333333333,49,"Female"
"R_2dAB6IHgkSBDZyT","fruit","dis",0.3,0.7,0.497,0.837,"Yes.",14.7333333333333,49,"Female"
"R_2dAB6IHgkSBDZyT","wheels","dis",0.1,0.7,0.49,0.969,"Yes.",14.7333333333333,49,"Female"
"R_1NnceoCo2AKGm7l","cards","con",0.3,0.8,0.492,0.894,"Yes.",5.21666666666667,60,"Female"
"R_1NnceoCo2AKGm7l","casino","con",0.4,0.4,0.49,0.899,"Yes.",5.21666666666667,60,"Female"
"R_1NnceoCo2AKGm7l","chores","dis",0.7,0.6,1,0.972,"Yes.",5.21666666666667,60,"Female"
"R_1NnceoCo2AKGm7l","ducks","dis",0.3,1,1,0.97,"Yes.",5.21666666666667,60,"Female"
"R_1NnceoCo2AKGm7l","fruit","dis",0.1,0.8,1,0.969,"Yes.",5.21666666666667,60,"Female"
"R_1NnceoCo2AKGm7l","wheels","dis",0.6,0.8,1,0.961,"Yes.",5.21666666666667,60,"Female"
"R_3D6dt5dtY3bO5fA","cards","dis",0.4,0.4,0.676,0.51,"Yes.",8.26666666666667,31,"Male"
"R_3D6dt5dtY3bO5fA","casino","dis",0.2,0.7,0.707,0.506,"Yes.",8.26666666666667,31,"Male"
"R_3D6dt5dtY3bO5fA","chores","dis",0.5,0.7,0.714,0.51,"Yes.",8.26666666666667,31,"Male"
"R_3D6dt5dtY3bO5fA","ducks","con",1,0.7,0.675,0.577,"Yes.",8.26666666666667,31,"Male"
"R_3D6dt5dtY3bO5fA","fruit","dis",0.8,1,0.556,0.308,"Yes.",8.26666666666667,31,"Male"
"R_3D6dt5dtY3bO5fA","wheels","con",1,0.1,0.518,0.285,"Yes.",8.26666666666667,31,"Male"
"R_2QGOeKd6RH4U5HQ","cards","con",0.7,0.6,0.761,0.641,"Yes.",11.35,33,"Male"
"R_2QGOeKd6RH4U5HQ","casino","con",0.9,1,0.808,0.6,"Yes.",11.35,33,"Male"
"R_2QGOeKd6RH4U5HQ","chores","dis",0.9,0.4,0.763,0.362,"Yes.",11.35,33,"Male"
"R_2QGOeKd6RH4U5HQ","ducks","con",0.3,0.2,0.873,0.677,"Yes.",11.35,33,"Male"
"R_2QGOeKd6RH4U5HQ","fruit","con",0.7,0.6,0.777,0.639,"Yes.",11.35,33,"Male"
"R_2QGOeKd6RH4U5HQ","wheels","con",1,0.4,0.738,0.599,"Yes.",11.35,33,"Male"
"R_2zXWl1ZnGvQCHtU","cards","con",0.5,1,0.754,0.762,"Yes.",6.83333333333333,25,"Female"
"R_2zXWl1ZnGvQCHtU","casino","con",0.3,0.5,0.783,0.777,"Yes.",6.83333333333333,25,"Female"
"R_2zXWl1ZnGvQCHtU","chores","dis",0.2,1,0.754,0.759,"Yes.",6.83333333333333,25,"Female"
"R_2zXWl1ZnGvQCHtU","ducks","dis",0.3,1,1,1,"Yes.",6.83333333333333,25,"Female"
"R_2zXWl1ZnGvQCHtU","fruit","dis",0.9,0.4,1,1,"Yes.",6.83333333333333,25,"Female"
"R_2zXWl1ZnGvQCHtU","wheels","dis",0.7,0.9,0.749,0.761,"Yes.",6.83333333333333,25,"Female"
"R_2U02oaDOcB7EqEn","cards","con",0.5,0.8,0.82,0.697,"Yes.",5.18333333333333,47,"Female"
"R_2U02oaDOcB7EqEn","casino","dis",0.7,0.4,0.325,0.403,"Yes.",5.18333333333333,47,"Female"
"R_2U02oaDOcB7EqEn","chores","dis",0.5,0.1,0.782,0.408,"Yes.",5.18333333333333,47,"Female"
"R_2U02oaDOcB7EqEn","ducks","dis",0.3,0.3,0.683,0.411,"Yes.",5.18333333333333,47,"Female"
"R_2U02oaDOcB7EqEn","fruit","dis",0.8,0.3,0.283,0.876,"Yes.",5.18333333333333,47,"Female"
"R_2U02oaDOcB7EqEn","wheels","dis",0.3,0.9,0.8,0.624,"Yes.",5.18333333333333,47,"Female"
"R_3oU4Ed6M8zp1hSm","cards","con",0.1,0.1,1,1,"Yes.",2.93333333333333,46,"Female"
"R_3oU4Ed6M8zp1hSm","casino","con",0.2,0.1,1,1,"Yes.",2.93333333333333,46,"Female"
"R_3oU4Ed6M8zp1hSm","chores","con",0.5,0.6,1,1,"Yes.",2.93333333333333,46,"Female"
"R_3oU4Ed6M8zp1hSm","ducks","dis",0.5,0.4,1,1,"Yes.",2.93333333333333,46,"Female"
"R_3oU4Ed6M8zp1hSm","fruit","con",0.1,1,0.849,1,"Yes.",2.93333333333333,46,"Female"
"R_3oU4Ed6M8zp1hSm","wheels","dis",0.2,0.9,0.81,1,"Yes.",2.93333333333333,46,"Female"
"R_23QWKhqY8IuNwpb","cards","con",0.7,0.4,0.5,0.892,"Yes.",17.9166666666667,55,"Female"
"R_23QWKhqY8IuNwpb","casino","dis",0.9,0.4,1,1,"Yes.",17.9166666666667,55,"Female"
"R_23QWKhqY8IuNwpb","chores","con",0.5,0.5,0.001,1,"Yes.",17.9166666666667,55,"Female"
"R_23QWKhqY8IuNwpb","ducks","dis",0.1,0.3,1,0.997,"Yes.",17.9166666666667,55,"Female"
"R_23QWKhqY8IuNwpb","fruit","con",0.8,0.3,0.507,0.997,"Yes.",17.9166666666667,55,"Female"
"R_23QWKhqY8IuNwpb","wheels","con",0.5,0.1,0.5,0.838,"Yes.",17.9166666666667,55,"Female"
"R_1qTYleCXXv3is7p","cards","dis",0.3,0.7,0.914,0.994,"Yes.",2.56666666666667,24,"Male"
"R_1qTYleCXXv3is7p","casino","dis",0.9,1,0.749,0.986,"Yes.",2.56666666666667,24,"Male"
"R_1qTYleCXXv3is7p","chores","dis",1,0.5,0.625,0.927,"Yes.",2.56666666666667,24,"Male"
"R_1qTYleCXXv3is7p","ducks","dis",0.2,0.1,0.586,0.944,"Yes.",2.56666666666667,24,"Male"
"R_1qTYleCXXv3is7p","fruit","dis",0.5,0.2,0.862,0.969,"Yes.",2.56666666666667,24,"Male"
"R_1qTYleCXXv3is7p","wheels","con",0.5,0.2,0.9,0.965,"Yes.",2.56666666666667,24,"Male"
"R_pmwmyyidM2g7lgR","cards","con",1,0.2,0.854,0.699,"Yes.",4.76666666666667,33,"Male"
"R_pmwmyyidM2g7lgR","casino","dis",0.9,0.5,1,1,"Yes.",4.76666666666667,33,"Male"
"R_pmwmyyidM2g7lgR","chores","con",1,0.2,1,1,"Yes.",4.76666666666667,33,"Male"
"R_pmwmyyidM2g7lgR","ducks","dis",0.2,0.3,1,1,"Yes.",4.76666666666667,33,"Male"
"R_pmwmyyidM2g7lgR","fruit","con",0.5,0.9,1,0.949,"Yes.",4.76666666666667,33,"Male"
"R_pmwmyyidM2g7lgR","wheels","con",0.8,0.6,1,1,"Yes.",4.76666666666667,33,"Male"
"R_2VQOEi2xY2zglew","cards","dis",0.7,0.8,0.737,0.725,"Yes.",5.26666666666667,26,"Female"
"R_2VQOEi2xY2zglew","casino","con",0.5,0.6,0.799,0.801,"Yes.",5.26666666666667,26,"Female"
"R_2VQOEi2xY2zglew","chores","dis",0.5,1,0.806,0.755,"Yes.",5.26666666666667,26,"Female"
"R_2VQOEi2xY2zglew","ducks","dis",0.5,0.8,0.782,0.906,"Yes.",5.26666666666667,26,"Female"
"R_2VQOEi2xY2zglew","fruit","con",0.6,0.9,0.761,0.768,"Yes.",5.26666666666667,26,"Female"
"R_2VQOEi2xY2zglew","wheels","dis",0.7,0.1,0.755,0.758,"Yes.",5.26666666666667,26,"Female"
"R_3EtGgNmVdP13CHY","cards","con",1,0.6,0.628,0.504,"Yes.",5.01666666666667,22,"Female"
"R_3EtGgNmVdP13CHY","casino","con",0.4,0.8,0.926,0.848,"Yes.",5.01666666666667,22,"Female"
"R_3EtGgNmVdP13CHY","chores","con",1,0.1,1,1,"Yes.",5.01666666666667,22,"Female"
"R_3EtGgNmVdP13CHY","ducks","con",0.4,0.3,0.865,1,"Yes.",5.01666666666667,22,"Female"
"R_3EtGgNmVdP13CHY","fruit","dis",0.8,0.8,1,1,"Yes.",5.01666666666667,22,"Female"
"R_3EtGgNmVdP13CHY","wheels","dis",0.9,0.9,0.504,1,"Yes.",5.01666666666667,22,"Female"
"R_10rA4hkVm2WhazA","cards","con",0.4,0.3,0.589,0.614,"Yes.",6.21666666666667,60,"Female"
"R_10rA4hkVm2WhazA","casino","dis",0.1,0.5,0.997,1,"Yes.",6.21666666666667,60,"Female"
"R_10rA4hkVm2WhazA","chores","con",0.7,0.1,0.801,0.825,"Yes.",6.21666666666667,60,"Female"
"R_10rA4hkVm2WhazA","ducks","con",0.6,0.1,0.662,0.796,"Yes.",6.21666666666667,60,"Female"
"R_10rA4hkVm2WhazA","fruit","con",0.9,0.4,0.815,0.952,"Yes.",6.21666666666667,60,"Female"
"R_10rA4hkVm2WhazA","wheels","dis",0.8,0.8,0.754,0.848,"Yes.",6.21666666666667,60,"Female"
"R_3p3UKL3hAfgXtXF","cards","dis",0.3,1,1,1,"Yes.",6.6,60,"Male"
"R_3p3UKL3hAfgXtXF","casino","dis",0.7,0.3,1,1,"Yes.",6.6,60,"Male"
"R_3p3UKL3hAfgXtXF","chores","dis",0.6,0.1,1,1,"Yes.",6.6,60,"Male"
"R_3p3UKL3hAfgXtXF","ducks","con",0.5,0.9,0,1,"Yes.",6.6,60,"Male"
"R_3p3UKL3hAfgXtXF","fruit","con",1,0.2,0,1,"Yes.",6.6,60,"Male"
"R_3p3UKL3hAfgXtXF","wheels","dis",0.4,0.4,1,1,"Yes.",6.6,60,"Male"
"R_t05Ri8nwbVOTKzT","cards","dis",0.1,0.6,1,1,"Yes.",6.15,40,"Female"
"R_t05Ri8nwbVOTKzT","casino","con",0.5,0.3,0.827,0.094,"Yes.",6.15,40,"Female"
"R_t05Ri8nwbVOTKzT","chores","con",0.7,0.8,1,0.321,"Yes.",6.15,40,"Female"
"R_t05Ri8nwbVOTKzT","ducks","con",0.8,0.2,1,0.092,"Yes.",6.15,40,"Female"
"R_t05Ri8nwbVOTKzT","fruit","dis",0.5,0.5,0.672,0.545,"Yes.",6.15,40,"Female"
"R_t05Ri8nwbVOTKzT","wheels","dis",0.7,0.5,0.658,0.306,"Yes.",6.15,40,"Female"
"R_1pGvUNenVpsKkAy","cards","dis",0.5,0.9,1,0.815,"Yes.",4.8,22,"Male"
"R_1pGvUNenVpsKkAy","casino","con",0.7,0.9,0.67,1,"Yes.",4.8,22,"Male"
"R_1pGvUNenVpsKkAy","chores","dis",0.4,0.8,1,0.762,"Yes.",4.8,22,"Male"
"R_1pGvUNenVpsKkAy","ducks","con",0.1,0.2,0.762,1,"Yes.",4.8,22,"Male"
"R_1pGvUNenVpsKkAy","fruit","dis",1,0.6,0.827,1,"Yes.",4.8,22,"Male"
"R_1pGvUNenVpsKkAy","wheels","con",0.7,0.1,0.687,1,"Yes.",4.8,22,"Male"
"R_28H9GAOjK19eUmM","cards","dis",0.5,0.9,0.278,0.499,"Yes.",4.38333333333333,40,"Male"
"R_28H9GAOjK19eUmM","casino","con",0.5,0.9,0.485,0.686,"Yes.",4.38333333333333,40,"Male"
"R_28H9GAOjK19eUmM","chores","con",0.4,0.1,0.144,0.51,"Yes.",4.38333333333333,40,"Male"
"R_28H9GAOjK19eUmM","ducks","con",0.2,0.9,0.844,0.706,"Yes.",4.38333333333333,40,"Male"
"R_28H9GAOjK19eUmM","fruit","dis",0.5,0.9,0.164,0.51,"Yes.",4.38333333333333,40,"Male"
"R_28H9GAOjK19eUmM","wheels","con",0.5,0.9,1,1,"Yes.",4.38333333333333,40,"Male"
"R_3LZ7VPyTgBemETw","cards","con",0.9,0.8,0,1,"Yes.",5.43333333333333,41,"Male"
"R_3LZ7VPyTgBemETw","casino","dis",0.3,0.1,1,1,"Yes.",5.43333333333333,41,"Male"
"R_3LZ7VPyTgBemETw","chores","con",0.8,0.4,0.783,1,"Yes.",5.43333333333333,41,"Male"
"R_3LZ7VPyTgBemETw","ducks","con",0.6,0.9,1,1,"Yes.",5.43333333333333,41,"Male"
"R_3LZ7VPyTgBemETw","fruit","dis",0.5,0.6,0.931,1,"Yes.",5.43333333333333,41,"Male"
"R_3LZ7VPyTgBemETw","wheels","con",0.2,0.7,1,0,"Yes.",5.43333333333333,41,"Male"
"R_2zjeb1imSL2Fn9N","cards","dis",0.2,0.2,1,1,"Yes.",22.9833333333333,36,"Male"
"R_2zjeb1imSL2Fn9N","casino","dis",0.5,0.3,1,1,"Yes.",22.9833333333333,36,"Male"
"R_2zjeb1imSL2Fn9N","chores","con",0.8,0.5,0.277,0.51,"Yes.",22.9833333333333,36,"Male"
"R_2zjeb1imSL2Fn9N","ducks","dis",0.2,1,1,1,"Yes.",22.9833333333333,36,"Male"
"R_2zjeb1imSL2Fn9N","fruit","con",0.8,0.5,1,1,"Yes.",22.9833333333333,36,"Male"
"R_2zjeb1imSL2Fn9N","wheels","con",0.8,0.4,1,1,"Yes.",22.9833333333333,36,"Male"
"R_ZeOlIdrOhxNP3jP","cards","con",0.8,0.6,1,1,"Yes.",10.6833333333333,34,"Male"
"R_ZeOlIdrOhxNP3jP","casino","con",0.5,0.7,1,1,"Yes.",10.6833333333333,34,"Male"
"R_ZeOlIdrOhxNP3jP","chores","dis",0.4,0.6,1,1,"Yes.",10.6833333333333,34,"Male"
"R_ZeOlIdrOhxNP3jP","ducks","con",0.5,0.9,1,1,"Yes.",10.6833333333333,34,"Male"
"R_ZeOlIdrOhxNP3jP","fruit","con",0.2,1,1,0.997,"Yes.",10.6833333333333,34,"Male"
"R_ZeOlIdrOhxNP3jP","wheels","con",0.9,1,1,1,"Yes.",10.6833333333333,34,"Male"
"R_2czUDSu4qWUhlXz","cards","con",1,0.6,1,1,"Yes.",5.15,44,"Female"
"R_2czUDSu4qWUhlXz","casino","con",0.1,0.7,1,1,"Yes.",5.15,44,"Female"
"R_2czUDSu4qWUhlXz","chores","dis",0.7,0.1,1,0.997,"Yes.",5.15,44,"Female"
"R_2czUDSu4qWUhlXz","ducks","con",1,1,0.997,0.996,"Yes.",5.15,44,"Female"
"R_2czUDSu4qWUhlXz","fruit","dis",0.2,0.9,1,0.999,"Yes.",5.15,44,"Female"
"R_2czUDSu4qWUhlXz","wheels","dis",0.1,0.5,1,1,"Yes.",5.15,44,"Female"
"R_RrZsjQNLGe4TSMN","cards","con",0.7,0.9,0.454,1,"Yes.",2.05,24,"Female"
"R_RrZsjQNLGe4TSMN","casino","dis",0.3,1,0.992,0.876,"Yes.",2.05,24,"Female"
"R_RrZsjQNLGe4TSMN","chores","dis",0.9,0.2,0.51,1,"Yes.",2.05,24,"Female"
"R_RrZsjQNLGe4TSMN","ducks","dis",0.1,0.9,0.458,1,"Yes.",2.05,24,"Female"
"R_RrZsjQNLGe4TSMN","fruit","con",0.4,0.4,0.465,1,"Yes.",2.05,24,"Female"
"R_RrZsjQNLGe4TSMN","wheels","con",0.6,0.7,0.51,1,"Yes.",2.05,24,"Female"
"R_3MSENcRNB7ujzWV","cards","dis",0.2,0.8,1,1,"Yes.",3.78333333333333,40,"Male"
"R_3MSENcRNB7ujzWV","casino","dis",0.8,0.3,1,1,"Yes.",3.78333333333333,40,"Male"
"R_3MSENcRNB7ujzWV","chores","con",0.5,1,0.585,0.851,"Yes.",3.78333333333333,40,"Male"
"R_3MSENcRNB7ujzWV","ducks","dis",1,0.1,1,1,"Yes.",3.78333333333333,40,"Male"
"R_3MSENcRNB7ujzWV","fruit","con",0.8,0.1,1,1,"Yes.",3.78333333333333,40,"Male"
"R_3MSENcRNB7ujzWV","wheels","con",0.3,0.3,1,1,"Yes.",3.78333333333333,40,"Male"
"R_3erzzHFOZpohpqo","cards","con",0.8,0.6,0.199,0.763,"Yes.",4.6,22,"Male"
"R_3erzzHFOZpohpqo","casino","con",0.4,0.2,0.117,0.824,"Yes.",4.6,22,"Male"
"R_3erzzHFOZpohpqo","chores","dis",0.6,0.2,0.869,0.823,"Yes.",4.6,22,"Male"
"R_3erzzHFOZpohpqo","ducks","dis",0.9,0.9,0.906,0.792,"Yes.",4.6,22,"Male"
"R_3erzzHFOZpohpqo","fruit","dis",0.7,1,1,1,"Yes.",4.6,22,"Male"
"R_3erzzHFOZpohpqo","wheels","dis",0.4,0.9,0.966,0.744,"Yes.",4.6,22,"Male"
"R_3hASAcV2D9oVSx5","cards","dis",0.8,0.9,1,1,"Yes.",13.75,41,"Female"
"R_3hASAcV2D9oVSx5","casino","con",0.3,0.9,0.999,0.997,"Yes.",13.75,41,"Female"
"R_3hASAcV2D9oVSx5","chores","dis",0.5,1,1,1,"Yes.",13.75,41,"Female"
"R_3hASAcV2D9oVSx5","ducks","dis",0.9,0.8,0,1,"Yes.",13.75,41,"Female"
"R_3hASAcV2D9oVSx5","fruit","dis",0.6,0.1,1,1,"Yes.",13.75,41,"Female"
"R_3hASAcV2D9oVSx5","wheels","con",0.3,0.2,1,1,"Yes.",13.75,41,"Female"
"R_33qcebOeNekSIoL","cards","con",0.9,0.7,0.644,0.715,"Yes.",9.75,25,"Male"
"R_33qcebOeNekSIoL","casino","con",0.9,0.5,0.165,0.637,"Yes.",9.75,25,"Male"
"R_33qcebOeNekSIoL","chores","dis",0.3,0.8,0.666,0.31,"Yes.",9.75,25,"Male"
"R_33qcebOeNekSIoL","ducks","dis",0.2,0.6,0.952,0.99,"Yes.",9.75,25,"Male"
"R_33qcebOeNekSIoL","fruit","dis",0.9,0.5,0.07,0.877,"Yes.",9.75,25,"Male"
"R_33qcebOeNekSIoL","wheels","dis",0.5,1,0,1,"Yes.",9.75,25,"Male"
"R_Z3OCnyf3LXLkEeZ","cards","con",0.8,0.6,0.423,0.893,"Yes.",6.78333333333333,34,"Male"
"R_Z3OCnyf3LXLkEeZ","casino","dis",0.1,0.2,1,0.914,"Yes.",6.78333333333333,34,"Male"
"R_Z3OCnyf3LXLkEeZ","chores","con",0.7,1,1,1,"Yes.",6.78333333333333,34,"Male"
"R_Z3OCnyf3LXLkEeZ","ducks","con",0.2,0.2,0.475,0.951,"Yes.",6.78333333333333,34,"Male"
"R_Z3OCnyf3LXLkEeZ","fruit","dis",0.6,1,0,0.914,"Yes.",6.78333333333333,34,"Male"
"R_Z3OCnyf3LXLkEeZ","wheels","con",0.8,0.7,0.585,0.792,"Yes.",6.78333333333333,34,"Male"
"R_2ffA54jjaiY6prL","cards","dis",0.5,1,0.638,0.3,"Yes.",5.45,30,"Female"
"R_2ffA54jjaiY6prL","casino","dis",0.6,0.3,0.721,0.387,"Yes.",5.45,30,"Female"
"R_2ffA54jjaiY6prL","chores","dis",0.4,0.1,0.694,0.699,"Yes.",5.45,30,"Female"
"R_2ffA54jjaiY6prL","ducks","con",0.2,0.4,0.259,0.759,"Yes.",5.45,30,"Female"
"R_2ffA54jjaiY6prL","fruit","con",0.6,0.7,0.697,0.875,"Yes.",5.45,30,"Female"
"R_2ffA54jjaiY6prL","wheels","con",0.2,0.4,0.334,0.679,"Yes.",5.45,30,"Female"
"R_1hJVpp5J2Jpdi14","cards","dis",0.4,0.7,0.049,0.898,"Yes.",10.5666666666667,82,"Female"
"R_1hJVpp5J2Jpdi14","casino","con",0.9,0.3,0.146,0.807,"Yes.",10.5666666666667,82,"Female"
"R_1hJVpp5J2Jpdi14","chores","con",0.5,0.6,0.189,0.936,"Yes.",10.5666666666667,82,"Female"
"R_1hJVpp5J2Jpdi14","ducks","dis",1,0.6,0.303,0.645,"Yes.",10.5666666666667,82,"Female"
"R_1hJVpp5J2Jpdi14","fruit","dis",0.3,0.1,0.437,0.618,"Yes.",10.5666666666667,82,"Female"
"R_1hJVpp5J2Jpdi14","wheels","dis",1,0.5,0.996,0.965,"Yes.",10.5666666666667,82,"Female"
"R_1jHbyu3QKva3s9z","cards","dis",0.7,0.6,0.763,1,"Yes.",3.86666666666667,37,"Male"
"R_1jHbyu3QKva3s9z","casino","con",0.6,1,0.746,1,"Yes.",3.86666666666667,37,"Male"
"R_1jHbyu3QKva3s9z","chores","dis",0.9,0.6,0.768,1,"Yes.",3.86666666666667,37,"Male"
"R_1jHbyu3QKva3s9z","ducks","con",0.9,0.6,0.794,1,"Yes.",3.86666666666667,37,"Male"
"R_1jHbyu3QKva3s9z","fruit","dis",0.9,0.2,0.748,1,"Yes.",3.86666666666667,37,"Male"
"R_1jHbyu3QKva3s9z","wheels","con",0.4,0.9,0.734,1,"Yes.",3.86666666666667,37,"Male"
"R_1rriAOgnvxNeDHz","cards","con",0.9,0.7,0.641,1,"Yes.",2.23333333333333,22,"Female"
"R_1rriAOgnvxNeDHz","casino","dis",0.7,0.1,0.599,0.603,"Yes.",2.23333333333333,22,"Female"
"R_1rriAOgnvxNeDHz","chores","dis",0.7,0.1,1,1,"Yes.",2.23333333333333,22,"Female"
"R_1rriAOgnvxNeDHz","ducks","con",0.9,1,0.383,1,"Yes.",2.23333333333333,22,"Female"
"R_1rriAOgnvxNeDHz","fruit","dis",0.4,1,0.463,0.831,"Yes.",2.23333333333333,22,"Female"
"R_1rriAOgnvxNeDHz","wheels","dis",0.3,0.5,0.493,0.994,"Yes.",2.23333333333333,22,"Female"
"R_Os6EA4Wdhl7Jdp7","cards","dis",1,0.8,1,1,"Yes.",7.46666666666667,31,"Male"
"R_Os6EA4Wdhl7Jdp7","casino","dis",0.8,0.5,1,1,"Yes.",7.46666666666667,31,"Male"
"R_Os6EA4Wdhl7Jdp7","chores","dis",0.9,0.8,0.997,1,"Yes.",7.46666666666667,31,"Male"
"R_Os6EA4Wdhl7Jdp7","ducks","con",0.7,1,1,1,"Yes.",7.46666666666667,31,"Male"
"R_Os6EA4Wdhl7Jdp7","fruit","con",0.8,0.5,1,1,"Yes.",7.46666666666667,31,"Male"
"R_Os6EA4Wdhl7Jdp7","wheels","dis",1,0.4,1,1,"Yes.",7.46666666666667,31,"Male"
"R_1JCvKrS8KAHFRi6","cards","con",0.4,0.3,0.5,0.818,"Yes.",6.38333333333333,38,"Female"
"R_1JCvKrS8KAHFRi6","casino","con",0.6,0.2,0.5,0.808,"Yes.",6.38333333333333,38,"Female"
"R_1JCvKrS8KAHFRi6","chores","dis",0.9,0.1,0.5,1,"Yes.",6.38333333333333,38,"Female"
"R_1JCvKrS8KAHFRi6","ducks","dis",0.2,0.4,0.507,1,"Yes.",6.38333333333333,38,"Female"
"R_1JCvKrS8KAHFRi6","fruit","dis",0.5,0.1,0.5,1,"Yes.",6.38333333333333,38,"Female"
"R_1JCvKrS8KAHFRi6","wheels","dis",0.4,0.3,0.501,1,"Yes.",6.38333333333333,38,"Female"
"R_2CWJuCLQ9vaqW6z","cards","dis",0.5,0.9,1,1,"Yes.",5.25,20,"Female"
"R_2CWJuCLQ9vaqW6z","casino","con",0.4,0.2,0.986,0.996,"Yes.",5.25,20,"Female"
"R_2CWJuCLQ9vaqW6z","chores","con",0.6,0.4,1,1,"Yes.",5.25,20,"Female"
"R_2CWJuCLQ9vaqW6z","ducks","dis",1,0.6,1,0.992,"Yes.",5.25,20,"Female"
"R_2CWJuCLQ9vaqW6z","fruit","dis",1,0.9,1,0.737,"Yes.",5.25,20,"Female"
"R_2CWJuCLQ9vaqW6z","wheels","con",0.2,0.1,0.985,0.915,"Yes.",5.25,20,"Female"
"R_3Pz2TFTESO0zkgJ","cards","dis",0.5,0.5,0.989,0.93,"Yes.",10.1333333333333,37,"Male"
"R_3Pz2TFTESO0zkgJ","casino","con",0.9,0.6,0.673,0.355,"Yes.",10.1333333333333,37,"Male"
"R_3Pz2TFTESO0zkgJ","chores","con",0.5,0.8,0.659,0.311,"Yes.",10.1333333333333,37,"Male"
"R_3Pz2TFTESO0zkgJ","ducks","dis",0.9,0.5,0.765,0.783,"Yes.",10.1333333333333,37,"Male"
"R_3Pz2TFTESO0zkgJ","fruit","dis",0.7,0.7,0.762,0.382,"Yes.",10.1333333333333,37,"Male"
"R_3Pz2TFTESO0zkgJ","wheels","dis",0.7,0.8,0.734,0.738,"Yes.",10.1333333333333,37,"Male"
"R_WjtGSNqhnLln0uR","cards","con",0.7,0.7,0.285,0.43,"Yes.",9.13333333333333,72,"Female"
"R_WjtGSNqhnLln0uR","casino","dis",0.9,1,1,1,"Yes.",9.13333333333333,72,"Female"
"R_WjtGSNqhnLln0uR","chores","con",0.1,0.9,0.651,0.699,"Yes.",9.13333333333333,72,"Female"
"R_WjtGSNqhnLln0uR","ducks","con",0.2,0.5,0.772,0.742,"Yes.",9.13333333333333,72,"Female"
"R_WjtGSNqhnLln0uR","fruit","dis",0.5,0.3,0.227,0.672,"Yes.",9.13333333333333,72,"Female"
"R_WjtGSNqhnLln0uR","wheels","con",0.1,0.5,0.738,0.727,"Yes.",9.13333333333333,72,"Female"
"R_qClXzsXoXcI2scF","cards","dis",0.5,0.5,0.51,1,"Yes.",5.66666666666667,69,"Female"
"R_qClXzsXoXcI2scF","casino","con",0.4,0.7,0.507,1,"Yes.",5.66666666666667,69,"Female"
"R_qClXzsXoXcI2scF","chores","dis",0.2,0.5,0.51,1,"Yes.",5.66666666666667,69,"Female"
"R_qClXzsXoXcI2scF","ducks","con",0.3,0.4,0.51,1,"Yes.",5.66666666666667,69,"Female"
"R_qClXzsXoXcI2scF","fruit","con",0.8,0.2,0.503,1,"Yes.",5.66666666666667,69,"Female"
